ticker,date,open,high,low,close
UMA,2024-04-25,2.81141,2.9283,2.68741,2.88533
UMA,2024-04-26,2.88533,2.90216,2.74155,2.81713
UMA,2024-04-27,2.81072,2.87614,2.65994,2.83045
UMA,2024-04-28,2.83545,2.92554,2.82389,2.85728
UMA,2024-04-29,2.86128,2.86514,2.644,2.668
UMA,2024-04-30,2.66904,2.771,2.48804,2.55268
UMA,2024-05-01,2.55467,2.62332,2.39581,2.56015
UMA,2024-05-02,2.56615,2.6091,2.49645,2.59713
UMA,2024-05-03,2.5971,2.7394,2.53123,2.72414
UMA,2024-05-04,2.72417,2.75708,2.67775,2.71227
UMA,2024-05-05,2.71227,2.80425,2.64924,2.74633
UMA,2024-05-06,2.74633,2.85997,2.69003,2.74105
UMA,2024-05-07,2.74103,2.74651,2.63492,2.64492
UMA,2024-05-08,2.64787,4.11368,2.54567,3.61388
UMA,2024-05-09,3.62088,4.38394,3.08643,3.85538
UMA,2024-05-10,3.85438,4.09463,3.42897,3.5359
UMA,2024-05-11,3.5369,4.26185,3.53394,3.86515
UMA,2024-05-12,3.86615,4.70826,3.7555,4.38311
UMA,2024-05-13,4.38411,4.46008,3.79228,3.91657
UMA,2024-05-14,3.91357,4.2252,3.67179,3.71066
UMA,2024-05-15,3.68967,3.71392,3.50333,3.67817
UMA,2024-05-16,3.67417,3.8175,3.448,3.63333
UMA,2024-05-17,3.64133,3.70144,3.54432,3.61123
UMA,2024-05-18,3.61126,3.75671,3.55932,3.60161
UMA,2024-05-19,3.60161,3.62762,3.4549,3.47776
UMA,2024-05-20,3.42179,3.64664,3.38,3.59637
UMA,2024-05-21,3.59637,3.67562,3.53983,3.56007
UMA,2024-05-22,3.56507,3.79724,3.558,3.60345
UMA,2024-05-23,3.61544,3.65217,3.20372,3.33786
UMA,2024-05-24,3.33686,3.71548,3.29898,3.61757
UMA,2024-05-25,3.62157,3.73603,3.48762,3.52629
UMA,2024-05-26,3.52529,3.55564,3.38527,3.39705
UMA,2024-05-27,3.39771,3.62466,3.39568,3.54638
UMA,2024-05-28,3.54638,3.55541,3.36662,3.41948
UMA,2024-05-29,3.42248,3.56158,3.38238,3.51713
UMA,2024-05-30,3.51713,3.56372,3.38632,3.39881
UMA,2024-05-31,3.39881,3.45692,3.33163,3.45588
UMA,2024-06-01,3.45092,3.4595,3.31801,3.34802
UMA,2024-06-02,3.35431,3.37423,3.20205,3.26127
UMA,2024-06-03,3.26327,3.32187,3.20411,3.21245
UMA,2024-06-04,3.21245,3.332,3.19926,3.292
UMA,2024-06-05,3.292,3.36637,3.287,3.34933
UMA,2024-06-06,3.3483,3.38903,3.25686,3.29791
UMA,2024-06-07,3.29991,3.87985,3.12843,3.3247
UMA,2024-06-08,3.32977,3.36642,3.00661,3.01567
UMA,2024-06-09,3.01264,3.14272,3.00267,3.06954
UMA,2024-06-10,3.06831,3.1056,2.94617,3.00319
UMA,2024-06-11,3.00919,3.0187,2.76956,2.8384
UMA,2024-06-12,2.8384,3.0109,2.72975,2.92403
UMA,2024-06-13,2.92304,2.93203,2.73815,2.76289
UMA,2024-06-14,2.7439,3.00129,2.69635,2.75307
UMA,2024-06-15,2.81703,2.91719,2.7845,2.82639
UMA,2024-06-16,2.82639,3.06658,2.82442,2.9996
UMA,2024-06-17,3.0006,3.03215,2.67936,2.77172
UMA,2024-06-18,2.7677,2.79569,2.33713,2.42167
UMA,2024-06-19,2.42067,2.66247,2.40475,2.62595
UMA,2024-06-20,2.62595,2.74779,2.55641,2.62014
UMA,2024-06-21,2.62014,2.68928,2.56669,2.61338
UMA,2024-06-22,2.61438,2.63374,2.55644,2.58896
UMA,2024-06-23,2.58871,2.62477,2.4594,2.51624
UMA,2024-06-24,2.51826,2.52348,2.35252,2.49817
UMA,2024-06-25,2.49718,2.66269,2.49118,2.60153
UMA,2024-06-26,2.6065,2.771,2.55518,2.63292
UMA,2024-06-27,2.65098,2.67105,2.55759,2.60942
UMA,2024-06-28,2.6095,2.66335,2.49824,2.508
UMA,2024-06-29,2.51798,2.53198,2.32922,2.35
UMA,2024-06-30,2.35,2.4173,2.32597,2.37828
UMA,2024-07-01,2.37529,2.47178,2.35372,2.37336
UMA,2024-07-02,2.37536,2.38449,2.25495,2.28134
UMA,2024-07-03,2.28434,2.3086,2.21456,2.21953
UMA,2024-07-04,2.21953,2.25649,2.04732,2.08781
UMA,2024-07-05,2.08681,2.09281,1.69958,1.83015
UMA,2024-07-06,1.83015,2.07617,1.82096,2.05906
UMA,2024-07-07,2.05704,2.08017,1.92671,1.92879
UMA,2024-07-08,1.93281,2.08888,1.83383,1.99282
UMA,2024-07-09,1.98922,2.07488,1.9738,2.04896
UMA,2024-07-10,2.04896,2.10985,2.01996,2.05184
UMA,2024-07-11,2.05184,2.11681,2.00104,2.01194
UMA,2024-07-12,2.01194,2.04657,1.96004,2.02038
UMA,2024-07-13,2.02038,2.09936,2.0034,2.07635
UMA,2024-07-14,2.07662,2.12847,2.03061,2.07175
UMA,2024-07-15,2.07177,2.1961,2.07075,2.17108
UMA,2024-07-16,2.17209,2.27659,2.10659,2.23626
UMA,2024-07-17,2.24096,2.56036,2.22189,2.37321
UMA,2024-07-18,2.37521,2.37795,2.18467,2.21356
UMA,2024-07-19,2.20054,2.36792,2.13255,2.35599
UMA,2024-07-20,2.48507,2.56908,2.36294,2.377
UMA,2024-07-21,2.37602,2.54202,2.28521,2.4935
UMA,2024-07-22,2.49252,2.515,2.39002,2.39872
UMA,2024-07-23,2.39872,2.43998,2.30621,2.31128
UMA,2024-07-24,2.32728,2.34807,2.20352,2.21562
UMA,2024-07-25,2.2156,2.23362,2.08748,2.16837
UMA,2024-07-26,2.15944,2.70457,2.15442,2.664
UMA,2024-07-27,2.664,2.69003,2.47037,2.60592
UMA,2024-07-28,2.60626,2.82275,2.42773,2.42878
UMA,2024-07-29,2.42778,2.60856,2.40776,2.46873
UMA,2024-07-30,2.46773,2.56418,2.40325,2.42527
UMA,2024-07-31,2.41248,2.706,2.40628,2.46106
UMA,2024-08-01,2.46011,2.58368,2.23572,2.33908
UMA,2024-08-02,2.32114,2.54279,2.17847,2.20147
UMA,2024-08-03,2.20147,2.22399,1.93688,1.97474
UMA,2024-08-04,1.97476,2.09672,1.84241,1.94734
UMA,2024-08-05,1.94604,1.96927,1.50398,1.68532
UMA,2024-08-06,1.68132,2.10376,1.66422,2.04578
UMA,2024-08-07,2.04478,2.05274,1.83304,1.87419
UMA,2024-08-08,1.87719,2.03505,1.82424,2.00858
UMA,2024-08-09,2.04561,2.19244,2.02977,2.06664
UMA,2024-08-10,2.06664,2.15382,2.04937,2.1254
UMA,2024-08-11,2.1304,2.14228,1.9612,1.9672
UMA,2024-08-12,1.9672,2.07937,1.93733,2.02122
UMA,2024-08-13,2.02122,2.11246,1.98444,2.07725
UMA,2024-08-14,2.08325,2.10761,1.98956,2.01416
UMA,2024-08-15,2.01418,2.122,1.97716,2.06237
UMA,2024-08-16,2.06337,2.13641,1.97414,2.06458
UMA,2024-08-17,2.06044,2.07056,1.98916,2.04218
UMA,2024-08-18,2.04118,2.2421,2.02916,2.12442
UMA,2024-08-19,2.12442,2.18344,2.05531,2.13447
UMA,2024-08-20,2.13447,2.19834,2.02434,2.05802
UMA,2024-08-21,2.05502,2.17417,2.02896,2.16317
UMA,2024-08-22,2.16408,2.20042,2.12051,2.16811
UMA,2024-08-23,2.16911,2.32658,2.16413,2.31283
UMA,2024-08-24,2.31283,2.40272,2.27125,2.33182
UMA,2024-08-25,2.3374,2.44295,2.25479,2.36483
UMA,2024-08-26,2.36483,2.37686,2.20081,2.2014
UMA,2024-08-27,2.2014,2.41776,2.19,2.215
UMA,2024-08-28,2.223,2.4998,2.132,2.2542
UMA,2024-08-29,2.2542,2.39041,2.15796,2.16498
UMA,2024-08-30,2.16498,2.40366,2.05255,2.38069
UMA,2024-08-31,2.38069,2.41652,2.23389,2.28794
UMA,2024-09-01,2.29063,2.29454,2.14963,2.18161
UMA,2024-09-02,2.18063,2.31558,2.05963,2.23562
UMA,2024-09-03,2.23255,2.39576,2.22709,2.26637
UMA,2024-09-04,2.26755,2.28,2.13264,2.21676
UMA,2024-09-05,2.21776,2.29775,2.09443,2.11724
UMA,2024-09-06,2.11858,2.19163,2.00582,2.04993
UMA,2024-09-07,2.05093,2.13255,2.04793,2.07779
UMA,2024-09-08,2.08138,2.16661,2.05263,2.13479
UMA,2024-09-09,2.12685,2.24627,2.11915,2.2314
UMA,2024-09-10,2.2334,2.26775,2.19491,2.24984
UMA,2024-09-11,2.24984,2.2519,2.13538,2.1972
UMA,2024-09-12,2.19656,2.30995,2.1912,2.28182
UMA,2024-09-13,2.28191,2.32593,2.22076,2.30892
UMA,2024-09-14,2.30892,2.33144,2.23371,2.25741
UMA,2024-09-15,2.25723,2.29546,2.20624,2.21322
UMA,2024-09-16,2.21392,2.21933,2.10743,2.1278
UMA,2024-09-17,2.12749,2.22522,2.10879,2.1942
UMA,2024-09-18,2.1942,2.20322,2.02498,2.14606
UMA,2024-09-19,2.14607,2.29346,2.13015,2.22034
UMA,2024-09-20,2.22144,2.32979,2.21631,2.28821
UMA,2024-09-21,2.28846,2.54918,2.23798,2.39124
UMA,2024-09-22,2.39124,2.4882,2.33098,2.342
UMA,2024-09-23,2.334,2.50882,2.28782,2.41588
UMA,2024-09-24,2.41388,2.43078,2.34477,2.40088
UMA,2024-09-25,2.40086,2.44088,2.36555,2.3696
UMA,2024-09-26,2.3696,2.48925,2.28938,2.42824
UMA,2024-09-27,2.43424,2.64745,2.42005,2.63447
UMA,2024-09-28,2.63447,2.69832,2.53335,2.60049
UMA,2024-09-29,2.59848,2.82743,2.56328,2.7559
UMA,2024-09-30,2.76645,2.80003,2.63121,2.69614
UMA,2024-10-01,2.69614,3.18662,2.60222,2.83126
UMA,2024-10-02,2.83226,3.093,2.73832,2.92624
UMA,2024-10-03,2.92221,2.97632,2.70749,2.90065
UMA,2024-10-04,2.90065,3.08769,2.80155,3.00297
UMA,2024-10-05,3.00397,3.06979,2.87357,2.91356
UMA,2024-10-06,2.914,2.96264,2.85186,2.9395
