date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
26/11/19 10:18,PAYMENT SENT,0,-2100.000416,60039463f1b3abf9eac44361d6459fea48cdb973298d0cffe3cde1025728e50e,8194.905714
25/11/19 10:37,PAYMENT SENT,0,-2000.000159,e9d963d9a90070b5be7de4ef86a225e28802598a9e0fa3ef0b85aff2bfd83789,10294.90613
25/11/19 10:37,PAYMENT SENT,0,-2100.000165,cd2321771748b9cd3734d80a9a8a984dd586d0fe17c7d49e2d056f1d4cdd070b,12294.90629
18/11/19 15:19,PAYMENT SENT,0,-1600.000225,98ce73a32c170f41744b32cb017aad20d46f6774cdb466596065f60996cd7b83,14394.90645
18/11/19 15:07,PAYMENT SENT,0,-1600.000225,ff8c01e23ddeb5f5e5c6888395da5c8c3f20b7f18455fd541f4d6744fe2c3b34,15994.90668
8/11/19 8:03,PAYMENT SENT,0,-900.0002147,e4ebcb2380748391ccd14b4138c828cdf1cedc24e291896382d5aeab4e4e1f9d,17594.9069
8/11/19 8:03,PAYMENT SENT,0,-2400.000508,b8b1f0515397d0d63058e03d52092c0d38b011d7612bf1e09d695da0e383b8c3,18494.90712
5/11/19 10:25,PAYMENT RECEIVED,20888,0,e6f40ba0bf83b67482c0ecae8b75b313e00f7d93979490af794bd89babdc7c7b,20894.90763
4/11/19 17:46,PAYMENT SENT,0,-1957.084555,50790a0a9ae79b796ff639d0c5a5493d0e6c4f05dfac3c5e3041ba5c7c480244,6.90762695
1/11/19 19:54,PAYMENT RECEIVED,0.000122,0,d9a240cafbed15c55ed6ece9f11d05b8b4c1b2b3b8eacc8c6536c0c92aad02ac,1963.992182
2/10/19 10:35,PAYMENT SENT,0,-1500.000261,25a938a67515bd189ef73f081e8131b4664c9a3c54ecc04a9210e933078f8fe8,11863.99344
2/10/19 10:35,PAYMENT SENT,0,-1500.000261,5bb75ce66deff47538c4d410256862abb68359e42c8f5da29c7586d50bad34bf,10363.99318
2/10/19 10:41,PAYMENT SENT,0,-2100.000343,ab0b3887e168d85f5b61de316ce429d7cc7d68885dd93bbf70359fe75131ada4,8263.99284
15/10/19 9:21,PAYMENT RECEIVED,5.50E-06,0,921c2abf6e365a6e85608a1aa83e1f2c4ed1f824f2fdd7785f8b9fad4fe16c56,8263.992846
22/10/19 15:43,PAYMENT SENT,0,-2100.000138,7de09039fa7da4a5e50ccee6a5ceda77d177920d4cc48a0ab80aa4492e2784e7,6163.992708
25/10/19 16:42,PAYMENT SENT,0,-2100.000282,3e09fe8356e2ef79a01be62c2a93cdc5afa9823d84c212dafd0c05f2076b068a,4063.992426
25/10/19 17:43,PAYMENT SENT,0,-1500.000235,eb8be5911d7aa3f8b76e79ef37d4786eb5d30674025b3a197079ded3b33594a8,2563.992191
25/10/19 18:14,PAYMENT SENT,0,-600.0001308,2113ab9f8f9dfb3ad6bd15bd0b3b49b2737cd96b8c6030c99970f7c556fd5aee,1963.99206
1/9/19 12:09,PAYMENT SENT,0,-1500.000204,e75aa5ca226e704129dbf5972e93c3c2a7e259137839a00eadc4a87b9f7eb307,6975.995423
28/9/19 14:44,PAYMENT SENT,0,-1500.000185,71ad5a501b9ba0f277883aa72b8ab8209c9e5e6a89b8a45b89dd7275cfcbdb7b,14863.99389
17/9/19 15:49,PAYMENT SENT,0,-1500.000315,d8fe4bdc7a5acef44a256742bb1c70d1bdff4b7bb242b10edc721619b8369e79,16363.99408
17/9/19 15:49,PAYMENT SENT,0,-1500.000315,252d0ab8189a5178886d97734608339514d41009ff1556e7b728bf7bb51d765c,17863.99439
14/9/19 4:29,PAYMENT SENT,0,-1600.000221,c72732e8067bf95ce9bd0ef0bbebcb11b8851c0586bddad21f8aea970cc40a7c,19363.99471
12/9/19 1:50,PAYMENT RECEIVED,20888,0,34bd50a53f4fd965f9be8a3d83040baeb72a74782c8190dbdff2130109e8c626,20963.99493
12/9/19 1:00,PAYMENT SENT,0,-2100.00027,db73af5209d948a085b3f5cb2a3cfef65363bc56072b38dccf1484016530b03b,75.99492677
8/9/19 4:54,PAYMENT SENT,0,-1800.000012,8aff2d811886c913dce89ea911b5123375db839d0d667f6ca09db08b7ad2e4cd,2175.995196
