date (UTC),description,moneyIn (BTC),moneyOut (BTC),tx hash,current balance (BTC)
29/8/20 18:57,PAYMENT RECEIVED,1001,0,9d48023eacf2582f3429fb173f74fc4d836d1fa14d6bba6069ec813e43d2eb53,56281.75847
29/8/20 0:05,PAYMENT RECEIVED,1501,0,0875c3e0ab09504d7ea20c3224e70a18f73c958c9e99940a238b656ee1811806,55280.75847
29/8/20 0:05,PAYMENT RECEIVED,3002,0,84d536f1de3a82b7167ad87f5cbade74f22976f2d7c5a9b4111bb73b45b017be,53779.75847
28/8/20 13:59,PAYMENT SENT,0,-1000.001118,d195715cd28611f03ad01d12888bf6ca2ff79af16d37ce419bca6d93126f83ba,50777.75847
27/8/20 15:15,PAYMENT SENT,0,-1500.003005,daf6a01376f5a8acb472b07c2023458c690988ba23e8b429639521de17a1f9fd,51777.75959
27/8/20 14:54,PAYMENT RECEIVED,1,0,1d51df862efc163e9fca4eb0c8ac239ca4200733b8b0869c733e02d01cb35506,53277.76259
22/8/20 18:10,PAYMENT SENT,0,-1500.003005,1cfdaaa1e331046d81f95ccc51fde3787ae2c45af35528d5758bcb9072481bf1,53276.76259
19/8/20 20:35,PAYMENT SENT,0,-1500.003005,d4fb2f1e0b4bd1e154e22bf4c01b98014b0cc93690c0d6771d22a53a51e7e416,54776.7656
19/8/20 0:16,PAYMENT RECEIVED,5.47E-06,0,1f9fae3a9ae64cdbea51038ca41a893cb2bd59d3424a2ec548b459fe6fc0f2ef,56276.7686
18/8/20 15:03,PAYMENT RECEIVED,501,0,b97e53d1ab5c0d23b05a944e7a17f63a5540f149b56f8f41676108ad630dbdbb,56276.7686
18/8/20 13:47,PAYMENT RECEIVED,501,0,e390e4b7c546c39773d8f0dcd3e71075fb0b70620b70a33fae79f5ce240aa10b,55775.7686
18/8/20 0:24,PAYMENT RECEIVED,501,0,017fe4ab31b89787d963f8c266527a4017cf44213cdb49e11e40b7802e31d5a9,55274.7686
17/8/20 20:10,PAYMENT RECEIVED,501,0,3532d334c8522611279546df21cfbee63b8df4373c81714ff345f6fde91a1a07,54773.7686
17/8/20 18:12,PAYMENT RECEIVED,501,0,146bc1168a067a48d86f159bb3752534e1084027a6fed85998ed7e345d056e66,54272.7686
17/8/20 14:20,PAYMENT RECEIVED,501,0,c518311b2af99a8e4f28e84d2d4c374a79dc46b69776b9be0b90d4ed72ae6638,53771.7686
17/8/20 14:10,PAYMENT RECEIVED,501,0,96c937a2009586a2ee43642d65a29cc89c4d134ff391287588f7f36d7e4057f1,53270.7686
14/8/20 20:33,PAYMENT RECEIVED,2002,0,362e81598724c44b5b95d07d6075339cdc901e0368e1fc71778cdf62f8ba6725,52769.7686
13/8/20 23:09,PAYMENT RECEIVED,501,0,38ef11e2fe8bfafef36756f935b312e9c20cd5b23679025ccbcdf5fa4240375f,50767.7686
13/8/20 8:27,PAYMENT RECEIVED,5.47E-06,0,cc15bd8fb9196ebcfb28ff8b6b8d65fbdf696f9a7a6556fa35cbdc24d1f1c84d,50266.7686
12/8/20 19:48,PAYMENT SENT,0,-1000.000368,22d7ae53c181d44dfb5c57507283ada0c3478da37c92b9536dd6adc41e57cdea,50266.76859
10/8/20 19:02,PAYMENT SENT,0,-2000.009607,d086cef242c56412a82513af913b6a7328b2aedbe3deccdfad4e73a89ae97ae0,51266.76896
8/8/20 21:45,PAYMENT RECEIVED,5.47E-06,0,f3282eea2b54dbc6cc14e26b8f5e210a89c18ed6ede578266d9bfea6e62d904a,53266.77857
7/8/20 21:18,PAYMENT SENT,0,-1000.001118,cf862a7aaeb0df1ef69afe3ea1c1f49135e95a8c6ebacf5339accdb7e6868158,53266.77856
7/8/20 16:53,PAYMENT SENT,0,-1000.001118,1bd35c7ce7f8422db8416f1ab3acb5ec145addbd850c197980485bf379fe18d1,55266.7808
7/8/20 16:53,PAYMENT SENT,0,-1000.001118,a695dd262d7877c0a9bf8a25576d64ff437b7b7efb647f2453d438779120ce08,54266.77968
7/8/20 16:50,PAYMENT SENT,0,-1000.001118,f32629a21d85ab2b2b5c1711c124f6b59f7883276af8397643bffaacfbf1faca,56266.78191
6/8/20 0:20,PAYMENT SENT,0,-1000.002062,62bf4df815919a2e2ba272e8ede31780c6b7ac75c80ca7fa3b7d0f0efdf35f84,57266.78303
5/8/20 13:42,PAYMENT RECEIVED,301,0,da5582467d7346e38bc4b4d98e8693bdc34cfcadff190a42c81f118b8f0f7956,58266.78509
4/8/20 20:55,PAYMENT RECEIVED,501,0,34bf891bcbb8be89a04c5d28d483a545d4a5c9b3c3abb17126308986429af72e,57965.78509
4/8/20 15:32,PAYMENT RECEIVED,501,0,429fb2bdb93e3d453158268821d5dfbe3bba005908a988ff7d67d06c03394a91,57464.78509
4/8/20 14:42,PAYMENT RECEIVED,501,0,9e2732e5e00eb53efef66dd361fc1bc0dec12078e5720852bd6ea9a51d8e21af,56963.78509
4/8/20 10:11,PAYMENT RECEIVED,5.47E-06,0,a79b970c17d97557357ec0661a2b9de44724440e1c635e1b603381c53ece725d,56462.78509
29/7/20 13:33,PAYMENT RECEIVED,501,0,072a916b896410ea2a90e1a8b46df970d85790d0b50eb7a50d0a71932bc822a4,56462.78509
27/7/20 23:37,PAYMENT SENT,0,-1000.001118,e6a9ea665ef2e4d7193bcdbda84fbd736d1fc65a9119b6369ccbe949826a527e,55961.78509
27/7/20 14:25,PAYMENT RECEIVED,1001,0,93b1c11f72402b171a64523f33f144b6fa9831b0ff75724bb701b233976bdfea,56961.78621
26/7/20 16:20,PAYMENT RECEIVED,2002,0,c01d8dba7fec3625ef6709c6996cbddaae8cf9925ffde8bca29d3a1be48a6db3,55960.78621
25/7/20 2:23,PAYMENT RECEIVED,501,0,2bae1846dc03a105c926f6d1eac1e4560e95ee32861a66d5b3fcc7f633428508,53958.78621
23/7/20 3:07,PAYMENT RECEIVED,501,0,5955192432af18d519bc2ef638a7136bbdd4ed11d7314aa32d7075fa385c314a,53457.78621
22/7/20 17:15,PAYMENT RECEIVED,501,0,433f41c26def063c10a4bd2895041647ed6b8cbb81328b8a98160ca2539dc5c0,52956.78621
21/7/20 22:33,PAYMENT SENT,0,-1000.001118,a6ad5921cdba2617e36698d036ac7748094c3fe7db997d479bd539d6094a46f6,52455.78621
14/7/20 19:22,PAYMENT RECEIVED,501,0,959ace58cb34d9bd24a80a2d8e834031ac4f81bdfc3736a81e3a1d6f8cb67228,53455.78733
14/7/20 0:19,PAYMENT RECEIVED,501,0,ab9b941c2e30793d48f54d838a006dce089dd413b8e42d574430dfe14d626fe2,52954.78733
13/7/20 19:48,PAYMENT RECEIVED,0.00012306,0,3a4ee9118f611775752de0b04c9a1377a9015e311f8f44fcad729d6264713356,52453.78733
10/7/20 23:05,PAYMENT RECEIVED,1502,0,93f4861d4140d85156f3aa5c389d7af36dc452c2d4cd042cb7394ff58d875faa,52453.7872
7/7/20 22:12,PAYMENT RECEIVED,501,0,00c470c2b3c30a09947223d1b9caf35361e4da0d4573f75ab74822c9e30c741b,50951.7872
7/7/20 19:18,PAYMENT RECEIVED,501,0,dd67655e4b3bdd9c0988b14d25fe1b7c87d0a23351778c85369e05bbf4b58426,50450.7872
7/7/20 14:17,PAYMENT RECEIVED,501,0,6bdb098d4645e53b75d2e712bdc017c8732ef320b0cc176267a831f81c499489,49949.7872
6/7/20 15:05,PAYMENT RECEIVED,501,0,b20e1e299a203cefebc48afb4fa391bea5c459ff6f1a88ef6926b14b5053f601,49448.7872
1/7/20 1:05,PAYMENT RECEIVED,0.0001097,0,05fe8ef96ea54ef9c333805caea5236ac6ff9cb3aac360bd37f75297d7689857,48947.7872
18/6/20 18:13,PAYMENT SENT,0,-1000.000679,24e0f879bf1f37fb205469f872fa6e1fc3088a80ee929b85fb4b0a399c8efd52,48947.78709
17/6/20 22:47,PAYMENT RECEIVED,0.00105607,0,a947f7ecb58ea8f63d292a500b958061ac0f89f5ecc5f0a096064dea1a788420,49947.78777
17/6/20 18:51,PAYMENT RECEIVED,0.001061,0,b78173c40ba1f5085ee14fbb87b6dc0f5920793aa7b1c88b64f063e1509c1e1f,49947.78672
12/6/20 22:46,PAYMENT SENT,0,-1000.001118,d90b10db0b3ca1b4927657113206e3a81ea3129759220a2fed918840abe68cdc,49947.78565
12/6/20 14:45,PAYMENT SENT,0,-1000.001118,0f722b330dbf075faae70952cedfd135e16e22da02e7b07caccecac3251d405a,50947.78677
7/6/20 17:08,PAYMENT RECEIVED,5.46E-06,0,1796271e8db62d4ccaaab35d42335367d9f771a4fc4b6a3ac294652f6ce77bd1,51947.78789
7/6/20 13:59,PAYMENT RECEIVED,4.16E-05,0,cd5b11d4c3100abb119076f74f279ebfc3ae41ecd3c5e791ffc49d9a49847e87,51947.78789
4/6/20 13:32,PAYMENT SENT,0,-1000.001118,17492e101dd7a4568d3415c9e86e4f6df0629ba15a1a60d03bf9a90b3cb7fccc,51947.78784
3/6/20 16:42,PAYMENT RECEIVED,1,0,394c01a88fa88da89f3199a68f76b9495e2aea2c6b3a4d1421a3c2bc1e25adc0,52947.78896
3/6/20 15:42,PAYMENT SENT,0,-1000.001118,92ac3fc4ee0217164db808c40aa52c16a015f7068a029d231ac4a59876b4f0c7,52946.78896
2/6/20 19:11,PAYMENT RECEIVED,501,0,68e499af2b6573a0756a3f9c6ed2cb64f528c2209eb525b1f30265b21aadd282,53946.79008
2/6/20 13:02,PAYMENT RECEIVED,2002,0,8b38e19c962cbe0f0660b7bbdd970707bbb56a671c9bb9b7ceedc397ccc595f1,53445.79008
2/6/20 13:02,PAYMENT RECEIVED,501,0,b35ef08d31192251d62ae9a898054355e5fe4000178962a5974e2999967137c6,51443.79008
1/6/20 16:36,PAYMENT RECEIVED,501,0,af2c62c0c2d1c3c2a7026cafdffa651c551b47a33db172600b8eec8e2d5bd1a7,50942.79008
1/6/20 16:33,PAYMENT RECEIVED,1001,0,2dbe79682aad2d4d4cf5f1094e16ba243ee67d77b70f7ef55e296f7f2a93c7ec,50441.79008
1/6/20 11:13,PAYMENT RECEIVED,1502,0,ada149774691735a17c207ff65f3eea31131e00e458c3b98850243423d6f7a3a,49440.79008
30/5/20 20:37,PAYMENT RECEIVED,1.98E-05,0,18f321d1f10801caa423fbc268ee446919bd959a4aeaaf484341e5d0013ac7e8,47938.79008
28/5/20 18:51,PAYMENT RECEIVED,501,0,fdcb5cfcc5c5205752b2abda1fc4294191b08e3f5a334cfe60c0d4fd63aa6f3c,47938.79006
28/5/20 2:09,PAYMENT RECEIVED,2002,0,983f701cdde512827194cf1c289d50284544b0a8f4ffd4b7029e1514e732a429,47437.79006
24/5/20 18:17,PAYMENT RECEIVED,1901,0,71038f310454a0642063a790d3b4ddca3984030af7134dbe5b6debbf3a8f436d,45435.79006
22/5/20 17:00,PAYMENT SENT,0,-1000.000368,c6ab4a2211578810794a13e85c11233f948533d4c22d4a8ef49076fb2a457c45,44534.79043
22/5/20 17:00,PAYMENT SENT,0,-1000.000368,036db030c28cd9fafb0e3f386f89c5dc30b42404010dad691df5351edd46c94f,43534.79006
18/5/20 22:44,PAYMENT RECEIVED,1001,0,b8fe6866c45b949f59fc6b6c067ea091b73f6264dcd57654fdb808f3a451b11b,45534.7908
15/5/20 18:28,PAYMENT RECEIVED,501,0,e3b3ecd3611a771f68a50874813ca0eae064d5c279abae69a9882854d4309a4c,44533.7908
15/5/20 2:59,PAYMENT RECEIVED,1001,0,a6d47adb1d0881671a40186becde56336e2eda96b9134bc5a0cc3005dadf2e6c,44032.7908
14/5/20 17:55,PAYMENT RECEIVED,501,0,ff2a49e367acc73caafc5388eba47ad2f904ccf7f134aaf0e5c7c7458ce9f665,43031.7908
14/5/20 15:59,PAYMENT RECEIVED,501,0,4fe16da1f06aa34aaef29c8c9e8503502b369232eaa59d74220bc546f136262e,42530.7908
12/5/20 18:23,PAYMENT RECEIVED,501,0,4425ca2631569ae71626238e4eb5f75c9c718e51844435e7e05c760395c4b458,42029.7908
8/5/20 2:42,PAYMENT RECEIVED,1001,0,aa5a3579a903f5dc79e8a2df16aa69a373beb5d3726eb11583c6af56b23b2890,41528.7908
8/5/20 1:08,PAYMENT RECEIVED,1001,0,bc460639f90617a7e7fd8e69f7eac1c2acc8e4c5e48e482f965fd266b8d5b686,40527.7908
7/5/20 14:28,PAYMENT RECEIVED,501,0,41108a2cc6d483f6bc7d11ea10b0e58d3307aef448981890638272847752e825,39526.7908
7/5/20 1:43,PAYMENT RECEIVED,2001,0,d4c113acdeccaad61d660df1e88224edb9af1bf298ed85aaf813552be557dfc4,39025.7908
5/5/20 1:09,PAYMENT RECEIVED,501,0,f8916ae3fda4edd42e68f76bad846d345f63390654d5a11a6db846b00c8dbaa3,37024.7908
4/5/20 22:06,PAYMENT RECEIVED,5.55E-06,0,e21590caf8ed1a9eb4ec7315d6d9ac98209333fe1c03beaa921de3a7ccd29648,36523.7908
2/5/20 0:39,PAYMENT RECEIVED,501,0,3e468f9f1d91a5c7e903078dfcd3946c565742119dddee16a8d530b90329363b,36523.79079
1/5/20 15:15,PAYMENT RECEIVED,1001,0,e0db86a1e3b63372d893deb0217613cbc9d82b29a4d8674b2808d5ee3ab572b9,36022.79079
